,"71261.47077493244","4","1","0.81675","0.25","0","0.7241219309319576","67","107408.92746917527","8","1","0.9281250000000001","0.125","0","0.695355883882862","61","86073.23120235327","4","1","0.7919999999999999","0.25","0","0.7181433993931586","72","95081.78825719353","7","0","1.0182857142857142","0","0","0.7301039975674377","71","67889.93939872977","4","2","0.5445","0.5","0","0.7963252881207725","69","81928.92727281956","2","0","1.089","0","0","0.7447042029743045","59","71296.90671855083","6","0","1.0725","0","0","0.69220100339311","66","79734.96599625857","3","1","0.693","0.3333333333333333","0","0.7286503370063372","70","57973.52010589097","2","0","0.99","0","0","0.7828121604392347","72","71521.16924957278","1","0","1.089","0","0","0.7436922693353221","65","67008.86248042539","2","1","0.5445","0.5","0","0.7641168610517727","67","68947.4190139166","4","0","1.089","0","0","0.7677971046364821","74","57011.54128083046","1","0","1.089","0","0","0.7270829253229542","60","74411.17346623437","6","0","0.957","0","0","0.792489469798767","65","89776.5109821836","6","1","0.8414999999999999","0.16666666666666666","0","0.7500889361612517","57","68188.8551950792","6","0","0.9899999999999999","0","0","0.7631732981823912","64","82620.84142679338","3","0","1.023","0","0","0.710269766066115","68","89606.10724911718","4","0","1.089","0","0","0.7674414971316514","60","81061.34893694289","7","0","1.0182857142857142","0","0","0.7142021888535192","63","86164.778513793","5","1","0.8513999999999999","0.2","0","0.7638606822931171","63","68590.89521063457","4","0","1.0394999999999999","0","0","0.7613831239580223","68","65727.33365472352","6","0","1.0395","0","0","0.7565781006019775","71","62682.355896578985","2","0","1.089","0","0","0.7242985801416428","70","83343.98432220491","7","0","1.0324285714285715","0","0","0.7111272996596986","67","64156.29699801275","4","1","0.7919999999999999","0.25","0","0.7385179890891306","64","59253.16006952262","1","0","1.089","0","0","0.7036871410460511","68","70497.74738127486","2","0","1.0394999999999999","0","0","0.7744949769573317","58","86093.5213744555","4","1","0.81675","0.25","0","0.7523664293540829","66","60909.102779702676","3","0","1.023","0","0","0.7328857218647062","68","66061.12436513105","6","1","0.9075000000000001","0.16666666666666666","0","0.7568583666700611","70","99452.14305463199","7","1","0.8768571428571429","0.14285714285714285","0","0.7417962195544255","68","75023.9564641331","4","0","1.089","0","0","0.695631103305707","70","58234.10655402294","1","1","0","1","0","0.6882677685100246","70","79122.24942561939","4","0","1.06425","0","0","0.8036281317009583","69","78234.90962850238","8","1","0.8538749999999999","0.125","0","0.7139950665902439","68","112509.94613787359","8","0","1.027125","0","0","0.7028941290506737","61","76470.00542284556","7","0","1.0607142857142857","0","0","0.6659823776822801","72","76258.9178018527","4","0","1.0394999999999999","0","0","0.7438667792267751","68","66571.1722959135","5","1","0.8712","0.2","0","0.7499280062327205","66","72966.53754774318","6","0","0.8249999999999998","0","0","0.7333418773097412","71"
,"71340.0583606815","4","1","0.75","0.5","0","0.7241219309319576","67","107702.63428252611","7","4","0.4271428571428571","0.7142857142857143","0","0.695355883882862","61","86218.7711210417","3","2","0.363","1","0","0.7181433993931586","72","95304.02725066697","6","3","0.48016666666666663","0.5","0","0.7301039975674377","71","68176.73939872977","4","4","0","1.5","0","0.7963252881207725","69","82002.92313473592","2","1","0.5","0.5","0","0.7447042029743045","59","71514.14663723926","4","3","0.27225","0.75","0","0.69220100339311","66","79808.805914947","2","1","0.5445","1","0","0.7286503370063372","70","58047.53519540911","2","1","0.49499999999999994","0.5","0","0.7828121604392347","72","71523.46511148913","1","0","1","0","0","0.7436922693353221","65","67082.85834234174","2","1","0.5","1","0","0.7641168610517727","67","69093.11487583295","3","2","0.3333333333333333","0.6666666666666666","0","0.7677971046364821","74","57011.54128083046","0","0","0","0","0","0.7270829253229542","60","74561.99610169254","5","2","0.5544","0.4","0","0.792489469798767","65","89926.83702313622","5","2","0.5959999999999999","0.6","0","0.7500889361612517","57","68339.23824532473","5","2","0.594","0.4","0","0.7631732981823912","64","82766.55651631152","3","2","0.32999999999999996","0.6666666666666666","0","0.710269766066115","68","89680.10311103353","2","1","0.5","0.5","0","0.7674414971316514","60","81144.4107585003","6","1","0.8448333333333333","0.16666666666666666","0","0.7142021888535192","63","86382.01843248143","4","3","0.27225","1","0","0.7638606822931171","63","68736.61030015271","3","2","0.32999999999999996","0.6666666666666666","0","0.7613831239580223","68","65949.18452484644","6","3","0.5131666666666667","0.5","0","0.7565781006019775","71","62756.35175849534","2","1","0.5","0.5","0","0.7242985801416428","70","83635.41450124118","6","4","0.32999999999999996","0.6666666666666666","0","0.7111272996596986","67","64301.836916701184","3","2","0.363","1","0","0.7385179890891306","64","59324.86006952262","1","1","0","1","0","0.7036871410460511","68","70499.8872999633","1","0","1.089","0","0","0.7744949769573317","58","86308.6213744555","3","3","0","1.3333333333333333","0","0.7523664293540829","66","60985.41373113717","3","1","0.6633333333333332","0.3333333333333333","0","0.7328857218647062","68","66421.9202270474","6","5","0.16666666666666666","1","0","0.7568583666700611","70","99530.76909558462","4","1","0.7449999999999999","0.5","0","0.7417962195544255","68","75239.0564641331","3","3","0","1","0","0.695631103305707","70","58305.806554022936","1","1","0","2","0","0.6882677685100246","70","79200.68106814053","4","1","0.77225","0.25","0","0.8036281317009583","69","78531.4281258769","8","4","0.4714999999999999","0.625","0","0.7139950665902439","68","112734.11209751465","7","3","0.5812857142857142","0.42857142857142855","0","0.7028941290506737","61","76763.7122361964","7","4","0.4271428571428571","0.5714285714285714","0","0.6659823776822801","72","76404.63289137084","3","2","0.32999999999999996","0.6666666666666666","0","0.7438667792267751","68","66857.9722959135","4","4","0","1.25","0","0.7499280062327205","66","73050.22160600207","5","1","0.6336","0.2","0","0.7333418773097412","71"
,"71487.70623651518","4","2","0.5495","1","0","0.7241219309319576","67","107995.82207704821","7","4","0.4695714285714286","1.2857142857142858","0","0.695355883882862","61","86364.46698295805","3","2","0.3333333333333333","1.6666666666666667","0","0.7181433993931586","72","95525.70619679037","6","3","0.5296666666666666","1","0","0.7301039975674377","71","68463.53939872977","4","4","0","2.5","0","0.7963252881207725","69","82076.74707265275","2","1","0.5495","1","0","0.7447042029743045","59","71731.54249915562","4","3","0.25","1.5","0","0.69220100339311","66","79882.80177686336","2","1","0.5","1.5","0","0.7286503370063372","70","58190.93519540911","2","2","0","1.5","0","0.7828121604392347","72","71525.58904940597","1","0","1.099","0","0","0.7436922693353221","65","67156.68228025858","2","1","0.5495","1.5","0","0.7641168610517727","67","69238.63881374979","3","2","0.36633333333333334","1.3333333333333333","0","0.7677971046364821","74",,,,,,,,,"74712.20398110835","5","2","0.6138","0.8","0","0.792489469798767","65","90077.00534894966","5","2","0.6177999999999999","1","0","0.7500889361612517","57","68487.09325353129","4","2","0.5197499999999999","1","0","0.7631732981823912","64","82912.09643499996","3","2","0.363","1.3333333333333333","0","0.710269766066115","68","89823.50311103353","2","2","0","1.5","0","0.7674414971316514","60","81365.914533794","6","3","0.5461666666666666","0.6666666666666666","0","0.7142021888535192","63","86597.11843248144","3","3","0","2.3333333333333335","0","0.7638606822931171","63","68882.15021884114","3","2","0.363","1.3333333333333333","0","0.7613831239580223","68","66240.2483814517","6","4","0.36466666666666664","1.1666666666666667","0","0.7565781006019775","71","62830.175696412174","2","1","0.5495","1","0","0.7242985801416428","70","83996.05441992961","6","5","0.1815","1.5","0","0.7111272996596986","67","64447.53277861754","3","2","0.3333333333333333","1.6666666666666667","0","0.7385179890891306","64","59396.56006952262","1","1","0","2","0","0.7036871410460511","68","70499.8872999633","0","0","0","0","0","0.7744949769573317","58","86523.7213744555","3","3","0","2.3333333333333335","0","0.7523664293540829","66","61061.37758774244","3","1","0.7293333333333333","0.6666666666666666","0","0.7328857218647062","68","66782.54416496425","6","5","0.18316666666666667","1.8333333333333333","0","0.7568583666700611","70","99608.87287087832","4","1","0.8192499999999999","0.75","0","0.7417962195544255","68","75454.1564641331","3","3","0","2","0","0.695631103305707","70","58377.50655402293","1","1","0","3","0","0.6882677685100246","70","79417.90500605738","4","3","0.27475","1","0","0.8036281317009583","69","78827.15994320957","8","4","0.521","1.125","0","0.7139950665902439","68","113027.31587280835","7","4","0.46814285714285714","1","0","0.7028941290506737","61","77056.9000307185","7","4","0.4695714285714286","1.1428571428571428","0","0.6659823776822801","72","76550.17281005927","3","2","0.363","1.3333333333333333","0","0.7438667792267751","68","67144.7722959135","4","4","0","2.25","0","0.7499280062327205","66","73130.60307420747","4","1","0.594","0.5","0","0.7333418773097412","71"
,"71635.69796034788","4","2","0.5","1.5","0","0.7241219309319576","67","108289.50966279727","7","4","0.42857142857142855","1.8571428571428572","0","0.695355883882862","61","86507.86698295805","2","2","0","3.5","0","0.7181433993931586","72","95747.53783931151","6","3","0.5148333333333334","1.5","0","0.7301039975674377","71","68750.33939872977","4","4","0","3.5","0","0.7963252881207725","69","82150.7429345691","2","1","0.5","1.5","0","0.7447042029743045","59","72018.34249915562","4","4","0","2.5","0","0.69220100339311","66","79954.50177686336","1","1","0","4","0","0.7286503370063372","70","58334.33519540911","2","2","0","2.5","0","0.7828121604392347","72","71527.88491132233","1","0","1","0","0","0.7436922693353221","65","67230.67814217493","2","1","0.5","2","0","0.7641168610517727","67","69384.33467566613","3","2","0.3333333333333333","2","0","0.7677971046364821","74",,,,,,,,,"74862.51079445919","5","2","0.598","1.2","0","0.792489469798767","65","90227.29293469872","5","2","0.6","1.4","0","0.7500889361612517","57","68634.92903413608","4","2","0.52225","1.5","0","0.7631732981823912","64","83127.19643499996","3","3","0","2.3333333333333335","0","0.710269766066115","68","89966.90311103352","2","2","0","2.5","0","0.7674414971316514","60","81587.90211954305","6","3","0.5","1.1666666666666667","0","0.7142021888535192","63","86812.21843248144","3","3","0","3.3333333333333335","0","0.7638606822931171","63","69025.55021884113","2","2","0","3","0","0.7613831239580223","68","66601.04424336806","6","5","0.16666666666666666","2","0","0.7565781006019775","71","62904.171558328526","2","1","0.5","1.5","0","0.7242985801416428","70","84354.55441992961","5","5","0","2.8","0","0.7111272996596986","67","64593.05671653438","3","2","0.36633333333333334","2.3333333333333335","0","0.7385179890891306","64","59468.260069522614","1","1","0","3","0","0.7036871410460511","68",,,,,,,,,"86738.82137445551","3","3","0","3.3333333333333335","0","0.7523664293540829","66","61137.66931157515","3","1","0.6666666666666666","1","0","0.7328857218647062","68","67143.3400268806","6","5","0.16666666666666666","2.6666666666666665","0","0.7568583666700611","70","99687.46045662738","4","1","0.75","1","0","0.7417962195544255","68","75669.25646413311","3","3","0","3","0","0.695631103305707","70","58449.20655402293","1","1","0","4","0","0.6882677685100246","70","79635.30086797374","4","3","0.25","1.75","0","0.8036281317009583","69","79192.56675656041","8","5","0.37374999999999997","1.75","0","0.7139950665902439","68","113318.70759664106","6","4","0.3333333333333333","1.8333333333333333","0","0.7028941290506737","61","77350.58761646757","7","4","0.42857142857142855","1.7142857142857142","0","0.6659823776822801","72","76765.27281005928","3","3","0","2.3333333333333335","0","0.7438667792267751","68","67431.5722959135","4","4","0","3.25","0","0.7499280062327205","66","73210.10055890016","4","1","0.66825","0.75","0","0.7333418773097412","71"
,"71783.34583618156","4","2","0.5495","2","0","0.7241219309319576","67","108652.25753863095","7","5","0.314","2.5714285714285716","0","0.695355883882862","61","86651.26698295804","2","2","0","4.5","0","0.7181433993931586","72","95967.0576391447","5","3","0.41980000000000006","2.4","0","0.7301039975674377","71","69037.13939872978","4","4","0","4.5","0","0.7963252881207725","69","82224.56687248594","2","1","0.5495","2","0","0.7447042029743045","59","72305.14249915563","4","4","0","3.5","0","0.69220100339311","66","80026.20177686335","1","1","0","5","0","0.7286503370063372","70","58477.735195409114","2","2","0","3.5","0","0.7828121604392347","72","71530.00884923917","1","0","1.099","0","0","0.7436922693353221","65","67304.50208009177","2","1","0.5495","2.5","0","0.7641168610517727","67","69529.85861358297","3","2","0.36633333333333334","2.6666666666666665","0","0.7677971046364821","74",,,,,,,,,"75079.75071314762","4","3","0.27225","2.25","0","0.792489469798767","65","90377.06474844924","5","2","0.6594","1.8","0","0.7500889361612517","57","68778.32903413607","2","2","0","4","0","0.7631732981823912","64","83342.29643499997","3","3","0","3.3333333333333335","0","0.710269766066115","68","90110.30311103351","2","2","0","3.5","0","0.7674414971316514","60","81878.94999537674","6","4","0.36633333333333334","1.8333333333333333","0","0.7142021888535192","63","87027.31843248145","3","3","0","4.333333333333333","0","0.7638606822931171","63","69168.95021884113","2","2","0","4","0","0.7613831239580223","68","66961.6681812849","6","5","0.18316666666666667","2.8333333333333335","0","0.7565781006019775","71","62977.99549624536","2","1","0.5495","2","0","0.7242985801416428","70","84713.05441992961","5","5","0","3.8","0","0.7111272996596986","67","64738.75257845074","3","2","0.3333333333333333","3","0","0.7385179890891306","64","59539.96006952261","1","1","0","4","0","0.7036871410460511","68",,,,,,,,,"86953.92137445552","3","3","0","4.333333333333333","0","0.7523664293540829","66","61213.617187408825","3","1","0.7326666666666667","1.3333333333333333","0","0.7328857218647062","68","67503.96396479744","6","5","0.18316666666666667","3.5","0","0.7568583666700611","70","99763.40833246105","3","1","0.7326666666666667","1.6666666666666667","0","0.7417962195544255","68","75884.35646413312","3","3","0","4","0","0.695631103305707","70","58520.90655402293","1","1","0","5","0","0.6882677685100246","70","79852.52480589059","4","3","0.27475","2.5","0","0.8036281317009583","69","79627.03061316568","8","6","0.27349999999999997","2.5","0","0.7139950665902439","68","113609.75547247475","6","4","0.36633333333333334","2.5","0","0.7028941290506737","61","77643.7594302181","7","4","0.471","2.2857142857142856","0","0.6659823776822801","72","76980.37281005929","3","3","0","3.3333333333333335","0","0.7438667792267751","68","67718.3722959135","4","4","0","4.25","0","0.7499280062327205","66","73289.20396675656","4","1","0.6955","1","0","0.7333418773097412","71"
,"71931.33756001426","4","2","0.5","2.5","0","0.7241219309319576","67","109015.34926246366","7","5","0.2857142857142857","3.2857142857142856","0","0.695355883882862","61","86794.66698295804","2","2","0","5.5","0","0.7181433993931586","72","96186.57743897788","5","3","0.41980000000000006","3","0","0.7301039975674377","71","69323.93939872978","4","4","0","5.5","0","0.7963252881207725","69","82298.5627344023","2","1","0.5","2.5","0","0.7447042029743045","59","72591.94249915563","4","4","0","4.5","0","0.69220100339311","66","80097.90177686335","1","1","0","6","0","0.7286503370063372","70","58621.135195409115","2","2","0","4.5","0","0.7828121604392347","72","71532.30471115552","1","0","1","0","0","0.7436922693353221","65","67378.49794200812","2","1","0.5","3","0","0.7641168610517727","67","69675.55447549932","3","2","0.3333333333333333","3.3333333333333335","0","0.7677971046364821","74",,,,,,,,,"75297.14657506398","4","3","0.25","3","0","0.792489469798767","65","90527.3523341983","5","2","0.6","2.2","0","0.7500889361612517","57","68921.72903413606","2","2","0","5","0","0.7631732981823912","64","83557.39643499997","3","3","0","4.333333333333333","0","0.710269766066115","68","90253.70311103351","2","2","0","4.5","0","0.7674414971316514","60","82170.34171920945","6","4","0.3333333333333333","2.5","0","0.7142021888535192","63","87242.41843248146","3","3","0","5.333333333333333","0","0.7638606822931171","63","69312.35021884112","2","2","0","5","0","0.7613831239580223","68","67322.46404320125","6","5","0.16666666666666666","3.6666666666666665","0","0.7565781006019775","71","63051.991358161715","2","1","0.5","2.5","0","0.7242985801416428","70","85071.55441992961","5","5","0","4.8","0","0.7111272996596986","67","64884.27651636758","3","2","0.36633333333333334","3.6666666666666665","0","0.7385179890891306","64","59611.66006952261","1","1","0","5","0","0.7036871410460511","68",,,,,,,,,"87169.02137445552","3","3","0","5.333333333333333","0","0.7523664293540829","66","61289.90891124153","3","1","0.6666666666666666","1.6666666666666667","0","0.7328857218647062","68","67864.7598267138","6","5","0.16666666666666666","4.333333333333333","0","0.7568583666700611","70","99839.70005629376","3","1","0.6666666666666666","2","0","0.7417962195544255","68","76099.45646413312","3","3","0","5","0","0.695631103305707","70","58592.606554022925","1","1","0","6","0","0.6882677685100246","70","80069.92066780693","4","3","0.25","3.25","0","0.8036281317009583","69","80061.82233699839","8","6","0.25","3.25","0","0.7139950665902439","68","113901.14719630746","6","4","0.3333333333333333","3.1666666666666665","0","0.7028941290506737","61","77937.44701596716","7","4","0.42857142857142855","2.857142857142857","0","0.6659823776822801","72","77195.47281005929","3","3","0","4.333333333333333","0","0.7438667792267751","68","68005.17229591351","4","4","0","5.25","0","0.7499280062327205","66","73365.57192748394","3","1","0.66","1.6666666666666667","0","0.7333418773097412","71"
,"72078.98543584794","4","2","0.5495","3","0","0.7241219309319576","67","109378.09713829734","7","5","0.314","4","0","0.695355883882862","61","86938.06698295803","2","2","0","6.5","0","0.7181433993931586","72","96403.80137689473","4","3","0.27475","4.5","0","0.7301039975674377","71","69610.73939872978","4","4","0","6.5","0","0.7963252881207725","69","82372.38667231913","2","1","0.5495","3","0","0.7447042029743045","59","72878.74249915563","4","4","0","5.5","0","0.69220100339311","66","80169.60177686335","1","1","0","7","0","0.7286503370063372","70","58764.53519540912","2","2","0","5.5","0","0.7828121604392347","72","71534.42864907236","1","0","1.099","0","0","0.7436922693353221","65","67452.32187992496","2","1","0.5495","3.5","0","0.7641168610517727","67","69821.07841341615","3","2","0.36633333333333334","4","0","0.7677971046364821","74",,,,,,,,,"75514.37051298082","4","3","0.27475","3.75","0","0.792489469798767","65","90677.12414794881","5","2","0.6594","2.6","0","0.7500889361612517","57","69065.12903413606","2","2","0","6","0","0.7631732981823912","64","83772.49643499998","3","3","0","5.333333333333333","0","0.710269766066115","68","90397.1031110335","2","2","0","5.5","0","0.7674414971316514","60","82461.38959504313","6","4","0.36633333333333334","3.1666666666666665","0","0.7142021888535192","63","87457.51843248146","3","3","0","6.333333333333333","0","0.7638606822931171","63","69455.75021884112","2","2","0","6","0","0.7613831239580223","68","67683.0879811181","6","5","0.18316666666666667","4.5","0","0.7565781006019775","71","63125.81529607855","2","1","0.5495","3","0","0.7242985801416428","70","85430.05441992961","5","5","0","5.8","0","0.7111272996596986","67","65029.972378283936","3","2","0.3333333333333333","4.333333333333333","0","0.7385179890891306","64","59683.360069522605","1","1","0","6","0","0.7036871410460511","68",,,,,,,,,"87384.12137445553","3","3","0","6.333333333333333","0","0.7523664293540829","66","61365.85678707521","3","1","0.7326666666666667","2","0","0.7328857218647062","68","68225.38376463063","6","5","0.18316666666666667","5.166666666666667","0","0.7568583666700611","70","99915.64793212744","3","1","0.7326666666666667","2.3333333333333335","0","0.7417962195544255","68","76314.55646413313","3","3","0","6","0","0.695631103305707","70","58664.30655402292","1","1","0","7","0","0.6882677685100246","70","80287.14460572378","4","3","0.27475","4","0","0.8036281317009583","69","80565.84627491522","8","7","0.137375","4.125","0","0.7139950665902439","68","114192.19507214114","6","4","0.36633333333333334","3.8333333333333335","0","0.7028941290506737","61","78230.61882971769","7","4","0.471","3.4285714285714284","0","0.6659823776822801","72","77410.5728100593","3","3","0","5.333333333333333","0","0.7438667792267751","68","68291.97229591351","4","4","0","6.25","0","0.7499280062327205","66","73441.88287891842","3","1","0.6633333333333332","2","0","0.7333418773097412","71"
,"72226.97715968064","4","2","0.5","3.5","0","0.7241219309319576","67","109741.18886213005","7","5","0.2857142857142857","4.714285714285714","0","0.695355883882862","61","87081.46698295802","2","2","0","7.5","0","0.7181433993931586","72","96621.19723881109","4","3","0.25","5.25","0","0.7301039975674377","71","69897.53939872979","4","4","0","7.5","0","0.7963252881207725","69","82446.38253423548","2","1","0.5","3.5","0","0.7447042029743045","59","73165.54249915564","4","4","0","6.5","0","0.69220100339311","66","80241.30177686334","1","1","0","8","0","0.7286503370063372","70","58907.93519540912","2","2","0","6.5","0","0.7828121604392347","72","71536.72451098872","1","0","1","0","0","0.7436922693353221","65","67595.72187992495","2","2","0","4.5","0","0.7641168610517727","67","69966.7742753325","3","2","0.3333333333333333","4.666666666666667","0","0.7677971046364821","74",,,,,,,,,"75731.76637489718","4","3","0.25","4.5","0","0.792489469798767","65","90827.41173369787","5","2","0.6","3","0","0.7500889361612517","57","69208.52903413605","2","2","0","7","0","0.7631732981823912","64","83987.59643499998","3","3","0","6.333333333333333","0","0.710269766066115","68","90540.5031110335","2","2","0","6.5","0","0.7674414971316514","60","82752.78131887584","6","4","0.3333333333333333","3.8333333333333335","0","0.7142021888535192","63","87672.61843248147","3","3","0","7.333333333333333","0","0.7638606822931171","63","69599.15021884111","2","2","0","7","0","0.7613831239580223","68","68043.88384303445","6","5","0.16666666666666666","5.333333333333333","0","0.7565781006019775","71","63199.8111579949","2","1","0.5","3.5","0","0.7242985801416428","70","85788.55441992961","5","5","0","6.8","0","0.7111272996596986","67","65175.49631620078","3","2","0.36633333333333334","5","0","0.7385179890891306","64","59755.0600695226","1","1","0","7","0","0.7036871410460511","68",,,,,,,,,"87599.22137445553","3","3","0","7.333333333333333","0","0.7523664293540829","66","61442.148510907915","3","1","0.6666666666666666","2.3333333333333335","0","0.7328857218647062","68","68586.17962654699","6","5","0.16666666666666666","6","0","0.7568583666700611","70","99991.93965596014","3","1","0.6666666666666666","2.6666666666666665","0","0.7417962195544255","68","76529.65646413314","3","3","0","7","0","0.695631103305707","70","58736.00655402292","1","1","0","8","0","0.6882677685100246","70","80504.54046764014","4","3","0.25","4.75","0","0.8036281317009583","69","81070.04213683157","8","7","0.125","5","0","0.7139950665902439","68","114483.58679597385","6","4","0.3333333333333333","4.5","0","0.7028941290506737","61","78524.30641546675","7","4","0.42857142857142855","4","0","0.6659823776822801","72","77625.6728100593","3","3","0","6.333333333333333","0","0.7438667792267751","68","68578.77229591351","4","4","0","7.25","0","0.7499280062327205","66","73517.8467355237","3","1","0.7293333333333333","2.3333333333333335","0","0.7333418773097412","71"
,"72513.77715968064","4","4","0","4.5","0","0.7241219309319576","67","110243.08886213004","7","7","0","5.714285714285714","0","0.695355883882862","61","87224.86698295802","2","2","0","8.5","0","0.7181433993931586","72","96907.99723881109","4","4","0","6.25","0","0.7301039975674377","71","70184.33939872979","4","4","0","8.5","0","0.7963252881207725","69","82589.78253423548","2","2","0","4.5","0","0.7447042029743045","59","73452.34249915564","4","4","0","7.5","0","0.69220100339311","66","80313.00177686334","1","1","0","9","0","0.7286503370063372","70","59051.33519540912","2","2","0","7.5","0","0.7828121604392347","72","71608.42451098871","1","1","0","1","0","0.7436922693353221","65","67739.12187992495","2","2","0","5.5","0","0.7641168610517727","67","70181.8742753325","3","3","0","5.666666666666667","0","0.7677971046364821","74",,,,,,,,,"75946.86637489719","3","3","0","7","0","0.792489469798767","65","91046.75960953154","5","3","0.4396","3.6","0","0.7500889361612517","57","69351.92903413605","2","2","0","8","0","0.7631732981823912","64","84202.69643499999","3","3","0","7.333333333333333","0","0.710269766066115","68","90683.90311103349","2","2","0","7.5","0","0.7674414971316514","60","83043.82919470953","6","4","0.36633333333333334","4.5","0","0.7142021888535192","63","87887.71843248147","3","3","0","8.333333333333334","0","0.7638606822931171","63","69742.5502188411","2","2","0","8","0","0.7613831239580223","68","68474.08384303444","6","6","0","6.333333333333333","0","0.7565781006019775","71","63343.211157994905","2","2","0","4.5","0","0.7242985801416428","70","86147.05441992961","5","5","0","7.8","0","0.7111272996596986","67","65321.19217811713","3","2","0.3333333333333333","5.666666666666667","0","0.7385179890891306","64","59826.7600695226","1","1","0","8","0","0.7036871410460511","68",,,,,,,,,"87814.32137445554","3","3","0","8.333333333333334","0","0.7523664293540829","66","61518.09638674159","3","1","0.7326666666666667","2.6666666666666665","0","0.7328857218647062","68","69016.37962654699","6","6","0","7","0","0.7568583666700611","70","100137.46359387698","3","2","0.36633333333333334","3.3333333333333335","0","0.7417962195544255","68","76744.75646413314","3","3","0","8","0","0.695631103305707","70","58807.706554022916","1","1","0","9","0","0.6882677685100246","70","80791.34046764014","4","4","0","5.75","0","0.8036281317009583","69","81643.64213683158","8","8","0","6","0","0.7139950665902439","68","114844.2107338907","6","5","0.18316666666666667","5.333333333333333","0","0.7028941290506737","61","78956.63035338359","7","6","0.157","4.857142857142857","0","0.6659823776822801","72","77840.77281005931","3","3","0","7.333333333333333","0","0.7438667792267751","68","68865.57229591352","4","4","0","8.25","0","0.7499280062327205","66","73591.84259744005","2","1","0.5","4","0","0.7333418773097412","71"
,"72800.57715968064","4","4","0","5.5","0","0.7241219309319576","67","110744.98886213003","7","7","0","6.714285714285714","0","0.695355883882862","61","87368.26698295801","2","2","0","9.5","0","0.7181433993931586","72","97194.7972388111","4","4","0","7.25","0","0.7301039975674377","71","70471.13939872979","4","4","0","9.5","0","0.7963252881207725","69","82733.18253423547","2","2","0","5.5","0","0.7447042029743045","59","73739.14249915564","4","4","0","8.5","0","0.69220100339311","66","80384.70177686334","1","1","0","10","0","0.7286503370063372","70","59194.73519540912","2","2","0","8.5","0","0.7828121604392347","72","71680.12451098871","1","1","0","2","0","0.7436922693353221","65","67882.52187992494","2","2","0","6.5","0","0.7641168610517727","67","70396.97427533251","3","3","0","6.666666666666667","0","0.7677971046364821","74",,,,,,,,,"76161.9663748972","3","3","0","8","0","0.792489469798767","65","91335.8554714479","5","4","0.2","4.4","0","0.7500889361612517","57","69495.32903413604","2","2","0","9","0","0.7631732981823912","64","84417.796435","3","3","0","8.333333333333334","0","0.710269766066115","68","90827.30311103349","2","2","0","8.5","0","0.7674414971316514","60","83404.62505662588","6","5","0.16666666666666666","5.333333333333333","0","0.7142021888535192","63","88102.81843248148","3","3","0","9.333333333333334","0","0.7638606822931171","63","69885.9502188411","2","2","0","9","0","0.7613831239580223","68","68904.28384303444","6","6","0","7.333333333333333","0","0.7565781006019775","71","63486.61115799491","2","2","0","5.5","0","0.7242985801416428","70","86505.55441992961","5","5","0","8.8","0","0.7111272996596986","67","65466.716116033975","3","2","0.36633333333333334","6.333333333333333","0","0.7385179890891306","64","59898.460069522596","1","1","0","9","0","0.7036871410460511","68",,,,,,,,,"88029.42137445555","3","3","0","9.333333333333334","0","0.7523664293540829","66","61663.79224865795","3","2","0.3333333333333333","3.3333333333333335","0","0.7328857218647062","68","69446.57962654698","6","6","0","8","0","0.7568583666700611","70","100283.15945579333","3","2","0.3333333333333333","4","0","0.7417962195544255","68","76959.85646413315","3","3","0","9","0","0.695631103305707","70","58879.40655402291","1","1","0","10","0","0.6882677685100246","70","81078.14046764014","4","4","0","6.75","0","0.8036281317009583","69","82217.24213683158","8","8","0","7","0","0.7139950665902439","68","115205.00659580705","6","5","0.16666666666666666","6.166666666666667","0","0.7028941290506737","61","79389.12621529994","7","6","0.14285714285714285","5.714285714285714","0","0.6659823776822801","72","78055.87281005931","3","3","0","8.333333333333334","0","0.7438667792267751","68","69152.37229591352","4","4","0","9.25","0","0.7499280062327205","66","73665.66653535688","2","1","0.5495","4.5","0","0.7333418773097412","71"
